ID,Device ID,Vehicle Type,Trip Duration,Trip Distance,Start Time,End Time,Modified Date,Month,Hour,Day of Week,Council District (Start),Council District (End),Year,Census Tract Start,Census Tract End
0095792c-0019-492f-b3bf-c5f72f957f07,d8e72f63-d0c3-49bf-b383-ce8268036c11,scooter,237,563,04/16/2019 09:45:00 PM,04/16/2019 09:45:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
9ec98d74-518e-4306-8abe-9ad30e68afec,3b8d838b-3e7b-4245-8636-3d09cb2af6fd,scooter,241,402,04/16/2019 09:45:00 PM,04/16/2019 09:45:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
eda337f1-1003-44a9-bf8d-901bfde1e2a0,cce5b674-50fb-43d2-bebe-5b0610bc8528,scooter,111,0,04/16/2019 09:45:00 PM,04/16/2019 09:45:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
b2eba8a9-0440-490a-bc98-eb8179bbdc43,7b12e3cb-504b-437d-adc0-8bcdf870b1ea,scooter,551,1158,04/16/2019 09:45:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
fbd62491-4774-4495-a2d5-57f1026e1a3d,b3043429-33cb-4e8e-a9fa-f521871c1f98,scooter,164,595,04/16/2019 09:45:00 PM,04/16/2019 09:45:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
bf616bf8-e1cb-419c-baa3-85c3ee4e4666,c3704f44-0a2f-47c7-863c-2b5af684b1ba,scooter,545,885,04/16/2019 09:45:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
ce9047c2-3899-4586-bd9b-5c3568ea84b0,bd4da3d3-ae51-45ad-9893-6a37448002ed,scooter,348,241,04/16/2019 09:45:00 PM,04/16/2019 09:45:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
25c4d843-20bc-4f49-aa49-39d66915f06d,d8e72f63-d0c3-49bf-b383-ce8268036c11,scooter,391,692,04/16/2019 09:45:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
94945012-6206-4fa1-852b-2993f2a2550f,3b6af11d-1fa6-4cf9-a61f-76e6ac001d57,scooter,359,788,04/16/2019 09:45:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
3517134e-1d7b-493c-aa09-cb2dc9136bef,06a295a6-7972-4b02-b310-866d40ccc428,scooter,1480,2719,04/16/2019 09:45:00 PM,04/16/2019 10:15:00 PM,04/18/2019 03:01:10 PM,4,21,2,9,9,2019,,
19a9ed9d-3a19-45da-bfe3-4d05743d453a,dad90e9c-aaca-4893-8912-a83317bea0ed,bicycle,47,0,04/16/2019 10:00:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
e89feafd-3a90-43f8-aafb-bdd496530e91,25dc3e40-1276-4ea9-97c3-efbe20525c56,scooter,1833,3621,04/16/2019 10:00:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
9d0d1a3d-3433-4886-aa9f-e476df3ec427,e8232ae6-c6bd-4353-8fdf-ff7195248b8a,scooter,542,563,04/16/2019 10:00:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
852418ca-6758-47b5-b7d0-6eb181d54857,3b8d838b-3e7b-4245-8636-3d09cb2af6fd,scooter,380,611,04/16/2019 10:00:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
ec6cefa1-ed42-41ba-92c8-fb345d42356b,fbd95dcd-214e-415e-a50d-e9b7110edd07,scooter,265,659,04/16/2019 10:00:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
d722bd09-6301-4a91-b9c6-1d2ea14bb9fc,953b20fc-eb5c-4d2d-a425-73bebd06f4ec,scooter,293,434,04/16/2019 10:00:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
a1e1eca3-169b-4205-9fc5-5782bf3f3920,b98ee16e-ccbe-45de-a0ac-0866e39988fc,scooter,252,418,04/16/2019 10:00:00 PM,04/16/2019 10:00:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
94a12fd6-3464-412d-a80a-be65694045f2,eb122b52-281e-4058-a375-820c92074f15,scooter,551,724,04/16/2019 10:00:00 PM,04/16/2019 10:15:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
3c1e19af-871d-4d8a-9867-3fa7212c4f32,7fa902e9-b6b7-46ff-bcbc-fdaac32f05de,scooter,94,16,04/16/2019 10:15:00 PM,04/16/2019 10:15:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
d94915de-b669-41ca-aa9d-1cd0df8f19b0,686ea8c4-1db4-4c99-8630-51df16ceeb16,bicycle,270,1303,04/16/2019 10:15:00 PM,04/16/2019 10:15:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
f2d2e01b-2497-4c5d-8481-d21de9578265,eb122b52-281e-4058-a375-820c92074f15,scooter,347,675,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
c41c6001-e098-450d-a457-43b00c1af1ea,e29e0981-c1de-414d-94e1-5c8e0af6a826,scooter,153,337,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,3,1,2019,,
cff7300a-dd49-4740-ae13-8c112c52f357,3bc81929-9726-45fd-9605-6ce959e1e5cd,scooter,433,869,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
2ae05cbe-82f6-4c61-9e64-209f3382ebda,e89a4ecc-988d-4fc9-b131-4fe9f39bd83a,scooter,452,1029,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
e6a19ce5-3790-4cec-a5dd-a1070f2051de,bd4da3d3-ae51-45ad-9893-6a37448002ed,scooter,166,386,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
24c5f7b1-164c-4f48-ba14-3d314c92e536,c3704f44-0a2f-47c7-863c-2b5af684b1ba,scooter,246,273,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
0825557f-20b3-4476-9c92-b1bd8a8582e2,b3043429-33cb-4e8e-a9fa-f521871c1f98,scooter,247,756,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
d16934ba-0f06-4f4f-93ac-5b385876d7a1,af224a72-fffe-416f-b5d9-4feb51697d4d,scooter,522,820,04/16/2019 10:30:00 PM,04/16/2019 10:45:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
604262c4-6c39-4736-9347-f78af0b495e5,25dc3e40-1276-4ea9-97c3-efbe20525c56,scooter,296,933,04/16/2019 10:30:00 PM,04/16/2019 10:30:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
9e8132fc-de94-4524-b085-349d0442f699,c998315c-cc9c-4918-8568-a68b9b793489,scooter,584,1126,04/16/2019 10:45:00 PM,04/16/2019 10:45:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
7b26b754-178f-42c5-9644-bb7bd0bcbb9f,c864835d-45ca-40af-b066-fa2e49a42c58,scooter,598,933,04/16/2019 10:45:00 PM,04/16/2019 10:45:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
cb120830-4842-495b-be35-736ad7b52743,cb0f68b8-4e49-43fe-a917-b04211810832,scooter,147,193,04/16/2019 10:45:00 PM,04/16/2019 10:45:00 PM,04/18/2019 03:01:10 PM,4,22,2,3,3,2019,,
16bd5cea-da69-4379-9356-0cc32f9adcad,c23cb1ea-1466-4352-87e6-33c82243ee2f,scooter,858,2462,04/16/2019 10:45:00 PM,04/16/2019 11:00:00 PM,04/18/2019 03:01:10 PM,4,22,2,9,9,2019,,
4a666595-a4ff-4fe1-9e98-dfaf7df0c872,3b208599-6e85-4ad4-bcb7-24f3ed4c950f,scooter,209,466,04/16/2019 11:00:00 PM,04/16/2019 11:00:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
70e26220-cd62-4c22-9bff-0c935108dd53,c99c24ff-fdc4-4e05-9c5a-b58ec29b47f0,scooter,246,32,04/16/2019 11:00:00 PM,04/16/2019 11:00:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
f47f21c5-3a4d-4bc1-8524-107286e12aa9,4bc92904-0741-4267-b237-377e6c14afc7,bicycle,167,225,04/16/2019 11:00:00 PM,04/16/2019 11:00:00 PM,04/18/2019 03:01:10 PM,4,23,2,3,3,2019,,
ae81b983-d2c6-49f4-a5ae-eafe62bfe6a7,c3704f44-0a2f-47c7-863c-2b5af684b1ba,scooter,910,1689,04/16/2019 11:00:00 PM,04/16/2019 11:15:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
92dbb259-1967-4718-9d30-0f4fd636d5cc,a53dff99-4a21-4f20-ad44-408319224b98,scooter,505,627,04/16/2019 11:00:00 PM,04/16/2019 11:00:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
50fa2295-c07c-44bf-8055-1ba9314e42bc,eb122b52-281e-4058-a375-820c92074f15,scooter,174,225,04/16/2019 11:00:00 PM,04/16/2019 11:00:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
0162ccdf-ff34-47df-89cc-e31a905a8e58,cce5b674-50fb-43d2-bebe-5b0610bc8528,scooter,207,354,04/16/2019 11:00:00 PM,04/16/2019 11:00:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
015f24d7-592d-401f-9b94-040f14c73689,0661328c-16d6-4342-878b-d2bad615eb96,bicycle,550,917,04/16/2019 11:00:00 PM,04/16/2019 11:15:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
a5844c03-e4e8-42f8-a236-2d0b54fc0339,3bc81929-9726-45fd-9605-6ce959e1e5cd,scooter,421,740,04/16/2019 11:00:00 PM,04/16/2019 11:15:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
08d43a96-66e6-4bcd-880b-8d57087c3083,2e66db32-9e60-4169-aee6-85d83a56d7a2,scooter,706,2011,04/16/2019 11:15:00 PM,04/16/2019 11:15:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
6702551e-4715-429d-b45e-17e8962be5b8,c99c24ff-fdc4-4e05-9c5a-b58ec29b47f0,scooter,342,482,04/16/2019 11:15:00 PM,04/16/2019 11:15:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
10218a74-743c-44d7-802b-a97323265e9a,8e182383-ba56-462c-a1eb-6a8537d0f569,bicycle,1513,7419,04/16/2019 11:15:00 PM,04/16/2019 11:30:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,3,2019,,
ff51d6ca-1898-4d69-9a4d-dd9c59a3b3cc,a53dff99-4a21-4f20-ad44-408319224b98,scooter,1295,2494,04/16/2019 11:15:00 PM,04/16/2019 11:30:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
7b818cdd-04b3-4982-baf9-aee437b8f31c,31649f33-c801-4f4d-a806-436bc24ba7dc,scooter,2213,4119,04/16/2019 11:15:00 PM,04/17/2019 12:00:00 AM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
d4fcb036-a96d-416f-9524-86e28f2e9679,c998315c-cc9c-4918-8568-a68b9b793489,scooter,223,466,04/16/2019 11:15:00 PM,04/16/2019 11:15:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,3,2019,,
5541fbaf-d3c7-4e32-aedf-41ea037e4728,ee9b1faf-d9aa-47c1-87b2-a740a5fe1ca7,bicycle,424,1110,04/16/2019 11:15:00 PM,04/16/2019 11:30:00 PM,04/18/2019 03:01:10 PM,4,23,2,3,1,2019,,
2b416c1f-7fbd-440c-881c-d0f91db5e652,3b208599-6e85-4ad4-bcb7-24f3ed4c950f,scooter,206,337,04/16/2019 11:30:00 PM,04/16/2019 11:30:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
42eb7ccc-670e-4933-9683-eb42eeb1dd59,c864835d-45ca-40af-b066-fa2e49a42c58,scooter,1320,2397,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
c967ab1a-493c-4957-bffe-f04caf6dd77c,15816770-ea40-4a0a-8cbd-6cbb4b8a6336,bicycle,818,2880,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
303e5413-635b-4bfb-98ef-1ccde63be9c2,9ee787cd-6ef5-45ec-9e66-76909934399e,scooter,1344,4554,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,3,2019,,
5fcd38b0-38a0-4590-b5e2-4c5e0065fb71,2eb85314-ec5a-428d-a6c1-9c07f9e35ecc,bicycle,617,1931,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
4312c597-f318-4088-962a-7b7b0bb0d794,d63d1933-b3a6-4d42-975a-64d15fd58387,scooter,1111,2059,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
9e479fd8-7d31-4d88-966a-fbd8451ca277,7fa902e9-b6b7-46ff-bcbc-fdaac32f05de,scooter,126,241,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
47e4aa95-e2be-4cb4-bffd-9097d3318fbc,cf8572f1-1b61-4373-870b-88c0d0bbd3c2,scooter,75,16,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
3b7f1090-f825-40cc-aace-c1b39d654e6e,a53dff99-4a21-4f20-ad44-408319224b98,scooter,326,1046,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
030ade82-1099-443f-a31e-0eee133111f1,a701e98b-4500-49b6-932b-eb80709858be,scooter,88,144,04/16/2019 11:30:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
7fc4453f-d057-4ab7-9543-601d1eadab97,69506d12-61a7-4433-806e-f715a08a8ee7,scooter,83,0,04/16/2019 11:45:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
da306c49-1faf-4471-8704-5b704b0b4f6c,cf8572f1-1b61-4373-870b-88c0d0bbd3c2,scooter,65,16,04/16/2019 11:45:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
6027deec-936f-4e82-8d3b-25edffd625b8,1a1b9360-058b-4819-97f0-59ff3b92f94d,bicycle,387,1963,04/16/2019 11:45:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
71de12a9-2f98-4f2e-9e67-6136f5b807bf,e7f40ba0-c3f6-47c3-b062-743eb0dbed4d,scooter,271,756,04/16/2019 11:45:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
ff9e4b2c-1e81-4bea-8df7-ea897b6442e7,af224a72-fffe-416f-b5d9-4feb51697d4d,scooter,459,289,04/16/2019 11:45:00 PM,04/16/2019 11:45:00 PM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
fa5dd655-73d2-4eba-a542-446fcb2dc07b,63dbe584-8320-40cb-9b47-26d930327ba1,bicycle,1129,4860,04/16/2019 11:45:00 PM,04/17/2019 12:00:00 AM,04/18/2019 03:01:10 PM,4,23,2,3,9,2019,,
51e7d2dc-0a78-42b6-82a3-a1ad64651c14,0661328c-16d6-4342-878b-d2bad615eb96,bicycle,962,1995,04/16/2019 11:45:00 PM,04/17/2019 12:00:00 AM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
fe09452e-edd1-4526-b198-694f2b6a5b35,dc5d1939-c38e-400e-87b6-b4a2ed8fb564,bicycle,759,2172,04/16/2019 11:45:00 PM,04/17/2019 12:00:00 AM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
3158b343-dabb-44f4-a16f-bc744464eb10,639a1bd7-64fc-42ee-ab31-57a7cc8c085a,scooter,308,595,04/16/2019 11:45:00 PM,04/17/2019 12:00:00 AM,04/18/2019 03:01:10 PM,4,23,2,9,9,2019,,
45caf297-5740-4f45-b0e9-05d63cbac808,4707a9fa-bf49-4893-92c3-7ba9ac5af31f,bicycle,530,2864,04/17/2019 12:00:00 AM,04/17/2019 12:00:00 AM,04/18/2019 03:01:10 PM,4,0,3,3,3,2019,,
aff2263a-78eb-4e00-a469-0d39cb3ffba9,82bf19bf-e703-472a-bd63-c97636a87feb,scooter,185,386,04/17/2019 12:00:00 AM,04/17/2019 12:00:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
3263deaf-2b66-4a69-94fc-6a5e6770766a,caf82652-42de-4497-8dc7-56effb5bfcad,scooter,1739,3572,04/17/2019 12:00:00 AM,04/17/2019 12:30:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,1,2019,,
f12163fd-3324-45a8-ae6b-0b9a7a416e61,af224a72-fffe-416f-b5d9-4feb51697d4d,scooter,167,112,04/17/2019 12:15:00 AM,04/17/2019 12:15:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
f41cde1d-e1a8-4c39-a536-46ec600bf189,c61d8972-afa0-4a3f-9057-418f398fc7a6,scooter,150,241,04/17/2019 12:15:00 AM,04/17/2019 12:15:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
920e5bde-fe75-49d7-b529-5aee584bb234,69506d12-61a7-4433-806e-f715a08a8ee7,scooter,392,933,04/17/2019 12:15:00 AM,04/17/2019 12:30:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
6696770e-6f5d-47bb-9c04-249ef982c67f,33e567a6-8f24-4335-a78f-d219c4915a7c,scooter,1827,4055,04/17/2019 12:15:00 AM,04/17/2019 12:45:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
acbbc381-9de5-4719-8d82-5efb5e7c4f3c,af224a72-fffe-416f-b5d9-4feb51697d4d,scooter,303,675,04/17/2019 12:15:00 AM,04/17/2019 12:30:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
260ced83-6a45-40dd-85e3-fd79b5567148,0ba024c4-fc30-4484-a0bc-b3418d9c56eb,bicycle,916,933,04/17/2019 12:30:00 AM,04/17/2019 12:45:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
ffa6fe8e-33ed-49ca-938c-532d17c5e93c,52d9aec9-366c-4bf9-b8ae-28219d1d6629,bicycle,583,1899,04/17/2019 12:30:00 AM,04/17/2019 12:30:00 AM,04/18/2019 03:01:10 PM,4,0,3,9,9,2019,,
46970821-6ebb-437a-b9a0-aae3143cb62a,85a94798-2f0d-4392-81fe-b94b5a7b922d,scooter,225,531,04/17/2019 01:15:00 AM,04/17/2019 01:15:00 AM,04/18/2019 03:01:10 PM,4,1,3,9,9,2019,,
23881efd-84b2-42df-8cc9-6750563d3328,5a93bc57-e17e-4605-ae20-4cf82a41d1e3,bicycle,158,547,04/17/2019 01:15:00 AM,04/17/2019 01:15:00 AM,04/18/2019 03:01:10 PM,4,1,3,9,9,2019,,
f96eb0d1-5af2-4d0a-a809-515e126ed27d,a7e895f0-cefb-4ca2-97de-9798b35d49e9,bicycle,3639,10621,04/17/2019 03:30:00 AM,04/17/2019 04:30:00 AM,04/18/2019 03:01:10 PM,4,3,3,9,2,2019,,
9e6fae34-952b-4de9-93ce-0bb841f03463,1bdb4c5e-7b1a-4ac6-addc-0cdd6fb07785,scooter,309,611,04/18/2019 08:45:00 AM,04/18/2019 09:00:00 AM,04/18/2019 04:30:19 PM,4,8,4,9,9,2019,,
9cf6c674-d668-4c4f-a0c7-67aa97f89c44,d43f59e9-ea39-4cc3-86c3-f424cb856723,scooter,308,402,04/18/2019 08:45:00 AM,04/18/2019 09:00:00 AM,04/18/2019 04:30:19 PM,4,8,4,9,9,2019,,
2e75c2a8-f4c8-422e-bcf5-b24fd8f1ce9d,2b9ed88c-fc1b-4217-ab4b-d70000b25ed5,scooter,138,0,04/18/2019 08:00:00 AM,04/18/2019 08:15:00 AM,04/18/2019 04:31:18 PM,4,8,4,3,3,2019,,
e84cc127-c676-4632-a585-4cb098f925c8,df57f289-6185-4a66-882e-381a1619bfe7,scooter,246,795,04/18/2019 09:15:00 AM,04/18/2019 09:15:00 AM,04/18/2019 04:31:38 PM,4,9,4,9,9,2019,,
d93c729b-3bb9-4430-9a48-9c8758a00083,b63987df-8f8a-4208-95a8-d76da2424307,scooter,314,756,04/17/2019 07:30:00 AM,04/17/2019 07:45:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
e60bbc04-a834-4679-bc1d-21ff8405a811,572c30e0-e5da-4fad-97aa-f504bf2d1f39,scooter,241,659,04/17/2019 07:30:00 AM,04/17/2019 07:45:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
0c2c76ad-4c22-4ef2-a492-2c0479bb1062,56cd8d96-8051-4292-98e2-d5e0f36ab7e5,scooter,289,579,04/17/2019 07:30:00 AM,04/17/2019 07:45:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
2dd0e00b-bbcb-448c-b9d3-2d691f3f14ea,c427ec5c-ecc1-4b43-aadd-1490ad9e452c,bicycle,567,2719,04/17/2019 07:30:00 AM,04/17/2019 07:45:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
c79b6b67-72a2-4895-b273-c330805a7c1e,1e21847d-b4a3-4dde-9284-35b8bedd9217,bicycle,1197,5198,04/17/2019 07:45:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,7,3,3,9,2019,,
934ec798-9274-4f62-b75e-e1236b0c7d3a,e393660a-413d-4dfa-9d9e-e9f90c431b07,scooter,630,1834,04/17/2019 07:45:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
c1c1047c-a7a4-44dc-ae1c-8f6dddbb30d4,d5c33531-70ad-4f8a-b790-4559b124d84d,scooter,566,1142,04/17/2019 07:45:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
b1576997-8ca1-406e-a8c5-b4adc373c778,47389d9b-9e57-420b-a190-efc4e65d00d6,scooter,199,659,04/17/2019 07:45:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
23fa9ab5-dd1f-4681-8aac-1f39dd4d4cbc,0da68d05-1600-4082-8ff9-825ee9a17a98,scooter,266,1029,04/17/2019 07:45:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
da505ea5-5c71-4a75-b837-a22f95fa16af,5bd69850-a996-45a8-a800-bab42953503a,scooter,517,1255,04/17/2019 07:45:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,7,3,9,9,2019,,
656c129c-3fa8-4418-89d2-1b3535f36098,b3043429-33cb-4e8e-a9fa-f521871c1f98,scooter,538,1770,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,3,2019,,
6660cb8d-d920-4903-bd6d-0123b15cdc10,fbd95dcd-214e-415e-a50d-e9b7110edd07,scooter,145,96,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
196a97a0-cc42-418f-baa9-d3dc05d58a87,cd433331-3505-4d6c-ab2d-9227c458086b,bicycle,169,836,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,5,5,2019,,
0e18ab9b-e661-41d7-b795-a546f4f5713b,1f5f7c32-013a-4ead-b14b-83e274e145de,scooter,123,160,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
c0b71709-a12c-454b-95ac-8e07ba94df05,b5bddd8d-6161-40ea-89a7-5065ff04091c,scooter,214,547,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
1ff35df1-313e-4e60-8733-91f3ed5b0182,4a885bdc-66e0-4a0e-b2db-7110fb6f434d,bicycle,338,2140,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
2ff75321-9ffb-4e77-95f3-4d0913c5d4b6,2a97480c-ff08-45e6-b0e7-3678980e4b59,bicycle,398,1561,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
45363f4d-541f-4704-84dd-3755231b2906,1307e4c4-e3dd-47b2-8ac4-1dc96adf913d,scooter,985,16,04/17/2019 08:00:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
1025bc62-1297-444f-a610-07e8a505a87e,eb7e990c-4530-49a5-939b-81f66444e200,scooter,363,740,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
0a358fe4-f62a-480a-94ad-3eade7339cf8,cd433331-3505-4d6c-ab2d-9227c458086b,bicycle,534,3830,04/17/2019 08:00:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,5,9,2019,,
0ba6b675-4819-4712-a775-f21ba281a21d,cb0f68b8-4e49-43fe-a917-b04211810832,scooter,201,225,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
e9e2cfd2-4946-4a7a-8e10-220c6e9ba652,676445e5-8fee-49b0-96c3-77afdc132a2d,scooter,678,2092,04/17/2019 08:00:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
542438c9-2016-491b-aaa6-5e429c77543a,5da2d9a3-24a7-46c1-8e72-a04a7059316c,scooter,245,514,04/17/2019 08:00:00 AM,04/17/2019 08:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
9824e1eb-32aa-4b76-890c-0b21bd0250fa,4bea259e-3868-4018-b96c-39142c49b2db,bicycle,613,1480,04/17/2019 08:00:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
ab9d6d6b-fefb-466d-833c-ddfce8ca35ff,8d2ea06e-07e2-42a9-af96-8f707c0fab55,bicycle,519,2542,04/17/2019 08:00:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
